record_id,dataset_type,name,category,description,address,latitude,longitude,source_dataset
seat-1079116,public_seat,Seat - Metal Bench,Seat,Seat - Metal Bench,"Queen Victoria Market, approximately 6m NE of Queen Victoria Market Pty Ltd, Rear 513 Elizabeth Street, MELBOURNE VIC 3000",-37.806887,144.9594203,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079120,public_seat,Seat - Metal Bench,Seat,Seat - Metal Bench,"Therry Street between Elizabeth Street and Queen Street, approximately 3m South of The French Shop, Stall 1-2, 60 Therry Street, MELBOURNE VIC 3000",-37.80723,144.9591604,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079121,public_seat,Seat - Metal Bench,Seat,Seat - Metal Bench,"Therry Street between Elizabeth Street and Queen Street, approximately 4m SW of The French Shop, Stall 1-2, 60 Therry Street, MELBOURNE VIC 3000",-37.8072339,144.9591443,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079129,public_seat,Seat - Stainless Steel Seat - Fixed,Seat,Seat - Stainless Steel Seat - Fixed,"Flinders Street between William Street and King Street, approximately 3m SW of Wilson Parking, G01P-Carpark, 452 Flinders Street, MELBOURNE VIC 3000",-37.8197856,144.9589757,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079134,public_seat,Seat - Metal Bench,Seat,Seat - Metal Bench,"Bourke Street between Exhibition Street and Russell Street, approximately 5m North of Nana’S Green Tea, Ground 165 Bourke Street, MELBOURNE VIC 3000",-37.812765,144.9685754,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079149,public_seat,Seat - Metal Bench,Seat,Seat - Metal Bench,"Bourke Street between Exhibition Street and Russell Street, approximately 11m SW of Thailand On Bourke, Shop 11, UprGround 108 Bourke Street, MELBOURNE VIC 3000",-37.8121243,144.9700757,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079150,public_seat,Seat - Metal Bench,Seat,Seat - Metal Bench,"Flinders Lane between William Street and King Street, approximately 35m NE of 475-485 Flinders Lane, MELBOURNE VIC 3000",-37.8190825,144.9584207,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079161,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Bourke Street between Elizabeth Street and Queen Street, approximately 4m South of Shop 430 Bourke Street, MELBOURNE VIC 3000",-37.8147339,144.9611444,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079163,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Tramways Signal Cabin, Shelter and Conveniences, approximately 5m NE of Tramways Signal Cabin, Shelter and Conveniences, Opposite 475-511 Swanston Street, MELBOURNE VIC 300",-37.8067925,144.9626784,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079183,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Royal Parade between Grattan Street and Story Street, approximately 22m SE of Melbourne Private Hospital, RMH Private Hospital, 1F Royal Parade, PARKVILLE VIC 3050",-37.7984002,144.9574055,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079188,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Wolseley Parade between Bellair Street and Derby Street, approximately 3m SE of 20 Wolseley Parade, KENSINGTON VIC 3031",-37.7958166,144.9299667,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079190,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Intersection of Derby Street and Wolseley Parade, approximately 17m NW of Unit 2, 70 Derby Street, KENSINGTON VIC 3031",-37.7970697,144.9281009,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079195,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Epsom Road between Bayswater Road and Westbourne Road, approximately 3m NE of 57 Epsom Road, KENSINGTON VIC 3031",-37.7915677,144.9251438,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079196,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Epsom Road between The Ridgeway and Bangalore Street, approximately 3m NE of 25 Epsom Road, KENSINGTON VIC 3031",-37.7930046,144.9265208,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079198,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Epsom Road between Kensington Road and The Ridgeway, approximately 9m East of St Virgin Marie Coptic Church, 1-7 Epsom Road, KENSINGTON VIC 3031",-37.7939696,144.9274819,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079202,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Stockmans Way between Watkins Way and Colonial Place, approximately 14m NW of 19-21 Stockmans Way, KENSINGTON VIC 3031",-37.791292,144.9222978,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079205,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Willis Street between Stockmans Way and The Crescent, approximately 3m East of 52-58 Willis Street, KENSINGTON VIC 3031",-37.7935648,144.9184474,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079206,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Willis Street between Stockmans Way and The Crescent, approximately 2m North of 52-58 Willis Street, KENSINGTON VIC 3031",-37.7935558,144.9184124,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079217,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"King Street between Flinders Lane and Collins Street, approximately 34m West of Ground 62-66 King Street, MELBOURNE VIC 3000",-37.8186868,144.9566404,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079218,public_seat,Seat - Stainless Steel Seat - Fixed,Seat,Seat - Stainless Steel Seat - Fixed,"King Street between Flinders Lane and Collins Street, approximately 7m SE of Victorian Civil And Administrative Tribunal, Gnd & Lvls 1-2 & 4-7, 55 King Street, MELBOURNE VIC 3000",-37.81913,144.9568403,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079219,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"King Street between Flinders Street and Flinders Lane, approximately 17m SE of Quincy Hotel Melbourne, 509 Flinders Lane, MELBOURNE VIC 3000",-37.8196119,144.9570645,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079222,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Therry Street between Elizabeth Street and Queen Street, approximately 22m SE of McIver's Coffee & Tea, Stall 101-102, 60 Therry Street, MELBOURNE VIC 3000",-37.807276,144.9595264,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079227,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Coventry Street between St Kilda Road and Wells Street, approximately 16m East of One Tree Defence Childcare Unit Coventry, 32 Coventry Street, SOUTHBANK VIC 3006",-37.828935,144.9698644,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079228,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Coventry Street between St Kilda Road and Wells Street, approximately 33m North of Part Ground 312 St Kilda Road, SOUTHBANK VIC 3006",-37.828642,144.9708754,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079233,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Coventry Street between Wells Street and Dodds Street, approximately 30m West of Gordon Espresso, 71 Coventry Street, SOUTHBANK VIC 3006",-37.8298531,144.9674803,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079234,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Coventry Street between Wells Street and Dodds Street, approximately 4m North of 83-89 Coventry Street, SOUTHBANK VIC 3006",-37.8299511,144.9671544,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079235,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Coventry Street between Dodds Street and Sturt Street, approximately 40m SE of 231-241 Sturt Street, SOUTHBANK VIC 3006",-37.8300618,144.9659808,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079236,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Coventry Street between Dodds Street and Sturt Street, approximately 26m NE of Sports Entertainment Network (Sen), Part Ground & Level 5, 111 Coventry Street, SOUTHBANK VIC 3006",-37.830348,144.9657443,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079239,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Dodds Street between Miles Street and Coventry Street, approximately 13m South of AAW Group Holdings Pty Ltd, 102 Dodds Street, SOUTHBANK VIC 3006",-37.828796,144.9670134,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079243,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Kavanagh Street between Southbank Boulevard and Power Street, approximately 7m West of State Coroner's Office, 65 Kavanagh Street, SOUTHBANK VIC 3006",-37.824124,144.9644353,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079247,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Lygon Street between Victoria Street and Queensberry Street, approximately 3m West of Christian Chapel - Lygon St Church Of Christ Inc, Carpark Rear 42-54 Lygon Street, CARLTON VIC 3053",-37.805868,144.9661855,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079249,public_seat,Seat - Metal Bench,Seat,Seat - Metal Bench,"Elgin Street between Drummond Street and Lygon Street, approximately 4m SE of Melbourne Young Writers' Studio, Part Gound & Suite 2 Level 1, 170 Elgin Street, CARLTON VIC 3053",-37.7971879,144.9688164,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079252,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Rathdowne Street between Faraday Street and Elgin Street, approximately 25m South of 129 Elgin Street, CARLTON VIC 3053",-37.7978198,144.9703055,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079254,public_seat,Seat - Flat Bench Seat - L Shaped,Seat,Seat - Flat Bench Seat - L Shaped,"Elgin Street between Canning Street and Rathdowne Street, approximately 3m South of Unit 1, 98A Elgin Street, CARLTON VIC 3053",-37.7974689,144.9714324,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079256,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Powlett Street between Wellington Parade and George Street, approximately 9m NW of 7-Eleven, 142 Wellington Parade, EAST MELBOURNE VIC 3002",-37.8162066,144.9853568,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079257,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Hoddle Street between George Street and Hotham Street, approximately 11m North of 1121 Hoddle Street, EAST MELBOURNE VIC 3002",-37.814926,144.9902874,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079260,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Weedon Reserve, approximately 9m East of Weedon Reserve, 1-61 Wellington Parade, EAST MELBOURNE VIC 3002",-37.8168791,144.9891475,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079264,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Wellington Parade South between Agnes Street and Jolimont Road, approximately 11m NW of Beddgood & Co, 137 Wellington Parade South, EAST MELBOURNE VIC 3002",-37.8166301,144.9799423,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079265,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Victoria Parade between Clarendon Street and Eades Street, approximately 7m NW of 292 Victoria Parade, EAST MELBOURNE VIC 3002",-37.809101,144.9815266,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079304,public_seat,Seat - Stainless Steel Straight Seat,Seat,Seat - Stainless Steel Straight Seat,"Lonsdale Street between Swanston Street and Elizabeth Street, approximately 10m South of Adidas, Shop 37-38, Ground 300 Lonsdale Street, MELBOURNE VIC 3000",-37.8118315,144.9634025,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079324,public_seat,Seat - Stainless Steel Seat - Fixed,Seat,Seat - Stainless Steel Seat - Fixed,"King Street between Collins Street and Little Collins Street, approximately 36m NE of City CYC, Basement, Mezzanine, Part Ground & Level 1-4, 538-544 Collins Street, MELBOURNE VIC 3000",-37.818117,144.9566668,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079334,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Villiers Street between Flemington Road and Courtney Street, approximately 4m North of North Melbourne Physiotherapy Clinic, 44 Villiers Street, NORTH MELBOURNE VIC 3051",-37.7994854,144.9533104,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079335,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Villiers Street between Flemington Road and Courtney Street, approximately 7m North of Central Ops Pty Ltd, 40-42 Villiers Street, NORTH MELBOURNE VIC 3051",-37.7996041,144.9531636,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079345,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Queensberry Street between Leveson Street and Errol Street, approximately 1m East of Arts House North Melbourne Townhall, Arts House, North Melbourne Town Hall, 521 Queensberry Street, NORTH MELBOURNE VIC 3051",-37.8032452,144.9501008,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079347,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Errol Street between Victoria Street and Queensberry Street, approximately 5m West of The Centre, 58 Errol Street, NORTH MELBOURNE VIC 3051",-37.8037645,144.9496116,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079350,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Errol Street between Victoria Street and Queensberry Street, approximately 5m SE of TAB, Shop 1, Ground 1-5 Errol Street, NORTH MELBOURNE VIC 3051",-37.8049155,144.9491786,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079366,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Punt Road between Park Place and Toorak Road, approximately 1m NE of Christ Church South Yarra, 683-701 Punt Road, SOUTH YARRA VIC 3141",-37.838656,144.9863459,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079368,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Commercial Road between St Kilda Road and Punt Road, approximately 19m East of The Alfred Hospital, Alfred Hospital, 55 Commercial Road, MELBOURNE VIC 3004",-37.8454619,144.9825054,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1079370,public_seat,Seat - Metal Seat,Seat,Seat - Metal Seat,"Commercial Road between St Kilda Road and Punt Road, approximately 78m SE of CitiPower Pty Ltd, Substation 28, 30 Commercial Road, SOUTH YARRA VIC 3141",-37.8453239,144.9814074,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
